noise_fraction,n_basis,seed_pair_index,validation_observed_nrmse_seed_mean,test_hidden_nrmse_3d_seed_mean,test_latent_nrmse_radial_seed_mean,test_hidden_nrmse_tangential_seed_mean,effective_degrees_of_freedom_seed_mean,selector_agreement_seed_mean
0.1,643,2,0.21479463931510198,0.4889580264768147,0.2032227884361452,0.6134980370414241,498.9597902364689,1.0
0.1,643,3,0.22904291003962182,0.5190523484929025,0.208685778527574,0.6713672118043621,523.4555147006056,0.8333333333333334
0.1,643,4,0.24560808817598315,0.4921549928738322,0.1928559182840527,0.6292565655200989,499.8250485701463,1.0
0.1,771,0,0.21682429377451662,0.5631328837696352,0.18429648259040476,0.7399750861900237,734.3589836187278,0.16666666666666666
0.1,771,1,0.2134999586891542,0.555381863303292,0.2021919836483286,0.7130452127631188,684.4857652098364,0.4166666666666667
0.1,771,2,0.20400486290114542,0.4748845895858573,0.1816774139773277,0.599295830134865,569.4057310070311,1.0
0.1,771,3,0.20744331912317315,0.5648283000305669,0.18430141494566385,0.7401381543853942,734.1608922902332,0.16666666666666666
0.1,771,4,0.22639798944374576,0.46526425523958137,0.16549684917456056,0.5985509155158478,570.6111543469486,1.0
0.1,899,0,0.20580541865903143,0.5498092198589087,0.1656953589878917,0.7252663220105847,871.1044453620597,0.08333333333333333
0.1,899,1,0.20252206636218031,0.5620092655783125,0.19034355291094288,0.7244747278015979,805.46853647722,0.3333333333333333
0.1,899,2,0.19618986006076808,0.4708838234900207,0.16620148100008078,0.5970318920982266,653.3881753003367,0.9166666666666666
0.1,899,3,0.2006557377614601,0.4990593931031068,0.1781083102192065,0.650733463806156,675.6113110131944,0.8333333333333334
0.1,899,4,0.20864497281409558,0.5071906037700754,0.1542106020018105,0.6573809002595709,762.7689926448498,0.5
0.1,1027,0,0.1964408909968618,0.5308681620919422,0.1512408322819586,0.7018339690675054,962.5105444907698,0.16666666666666666
0.1,1027,1,0.193965918898516,0.4899232366701034,0.18290264919398466,0.6281841888818501,685.9935496966876,1.0
0.1,1027,2,0.18384075488854765,0.4760963697160416,0.1550453872594054,0.6060248670544858,769.2272215697136,0.75
0.1,1027,3,0.19137817671927568,0.49231618692117113,0.16333200917514817,0.6445289850942549,769.5536640586057,0.75
0.1,1027,4,0.19671882780061076,0.5020317989320845,0.14287284245292245,0.6523534980107444,880.4053063729888,0.4166666666666667
0.1,1283,0,0.18697216867022834,0.5091525084925861,0.14201328701716207,0.6736390996731002,1101.7265548663743,0.3333333333333333
0.1,1283,1,0.18342539095793056,0.4892683134800328,0.167659738780645,0.6304349950477613,817.7263752048584,0.9166666666666666
0.1,1283,2,0.17110849207876763,0.46530146115608456,0.1442558236963451,0.5935882392149995,818.966998790635,0.9166666666666666
0.1,1283,3,0.18426525860521437,0.46298234300086333,0.15394253453431325,0.6062090972846526,779.2798628421714,1.0
0.1,1283,4,0.18851415867454815,0.4661681100537037,0.13845247328561447,0.6048515352995264,940.6589267651267,0.6666666666666666
0.1,1539,0,0.1807279759435629,0.4684122098120733,0.13583400336717127,0.6188822208943191,906.5051791195968,0.9166666666666666
0.1,1539,1,0.17590918570610078,0.4793378397810473,0.1603633916621228,0.6184380367987227,849.5649572072753,1.0
0.1,1539,2,0.1642073920172477,0.4563210936150921,0.13745541630212227,0.5828078916850511,851.1370468439217,1.0
0.1,1539,3,0.17952109011590137,0.45793526006471463,0.14778868790769925,0.6004994055956127,851.4958051180971,1.0
0.1,1539,4,0.18151750793518617,0.43629069558503586,0.12996285649953263,0.5660623401512263,852.3173403031209,1.0
0.1,1795,0,0.1787441875418736,0.4616785154366481,0.13277738497882005,0.6102023537364595,907.460825575733,1.0
0.1,1795,1,0.17381320271318113,0.47689024167648575,0.1556470166939455,0.6160267548619432,904.4754010341684,1.0
0.1,1795,2,0.16188042879145995,0.45123855993449946,0.13223131501914479,0.5769118123692555,905.648668890005,1.0
0.1,1795,3,0.17681435361389267,0.4544118673072877,0.14559374483357873,0.5960871147649697,906.0929479583866,1.0
0.1,1795,4,0.17908455602137244,0.43251430120592543,0.12687743634216872,0.5614976093889509,906.9742856977032,1.0
0.1,2050,0,0.17808422109832797,0.4602883712482683,0.13004211797508447,0.6087748096995563,947.5064713964308,1.0
0.1,2050,1,0.17336127926973885,0.47486460742278513,0.15348554164944128,0.6136921609215681,944.3869635690588,1.0
0.1,2050,2,0.1620945478241614,0.4500843838872524,0.13116819848385772,0.5755504123669255,945.5675652802834,1.0
0.1,2050,3,0.17614950322877454,0.4537224417128096,0.1444319805529767,0.5953668884043081,945.8418002743748,1.0
0.1,2050,4,0.17761832171452316,0.43107790364953025,0.12515623564385692,0.5598519515849271,946.6124552959797,1.0
0.2,3,0,0.9744838905049497,1.0687530546011272,0.9745743273107026,1.139703859735276,2.9999999968579707,1.0
0.2,3,1,0.9615389419307134,1.1015655247097642,0.9729066984186482,1.188775358560562,2.999999996771194,1.0
0.2,3,2,0.968957355282885,1.0879764409430184,0.9597460857897432,1.168749902743995,2.9999999968260425,1.0
0.2,3,3,0.972149066137793,1.074827529141494,0.9495027500694174,1.1657743201504738,2.9999999968366207,1.0
0.2,3,4,0.9689238807817259,1.0739095124410865,0.9457022075630652,1.1607977072787026,2.999999996818181,1.0
0.2,6,0,0.9385420328505449,0.9616856921383046,0.9485134462090187,0.9722790794742906,5.999999604985445,1.0
0.2,6,1,0.9335275938640747,0.9729887177502666,0.9354338508772861,1.0001465640607083,5.708767798213336,0.0
0.2,6,2,0.9306879927058821,0.9446932082085113,0.9412531633588199,0.9470721358322342,5.99999960266019,1.0
0.2,6,3,0.9522326967868643,0.9597744690710709,0.9250728091434904,0.9867483015484741,5.368973775404221,0.0
0.2,6,4,0.9425352001360631,0.9647754930622177,0.9182067705975107,0.9982719880164198,5.980479117565106,0.0
0.2,11,0,0.9329141356177598,0.9657655499252923,0.9331166901628273,0.9915551526020164,10.990685760087805,0.5833333333333334
0.2,11,1,0.9141856963020301,0.971200745373956,0.9203953152402256,1.0075445897725264,10.985975373290435,0.0
0.2,11,2,0.9219849052703363,0.9490297839538239,0.9274305689830024,0.9637373663668235,10.999999484915756,1.0
0.2,11,3,0.9382530399869772,0.952766644179762,0.9054123108460918,0.9891435655142841,10.444430228984396,0.0
0.2,11,4,0.9335416775904056,0.9806035181968452,0.9143309965132578,1.027495315709726,10.543150143556597,0.6666666666666666
0.2,19,0,0.6849190870221292,0.8341199263968863,0.6708507802735516,0.9464834794118314,18.36701941987487,0.75
0.2,19,1,0.6889543867666941,0.8545688005184732,0.7003119451850172,0.9538258034065308,16.89893429260097,0.0
0.2,19,2,0.7011283202196269,0.8282193185104081,0.6849006466887885,0.9145975237426255,18.987175808769933,0.08333333333333333
0.2,19,3,0.6779676160298417,0.8407463953645902,0.685769361233134,0.9470310869701745,18.441642062457095,0.16666666666666666
0.2,19,4,0.6990721617203272,0.8807672806213506,0.6491931993976728,1.0205081986157953,17.232347820009206,0.16666666666666666
0.2,35,0,0.6158680685350727,0.7586813224673611,0.5735932825678342,0.8811225317720743,34.5196658703552,0.0
0.2,35,1,0.6190391030391887,0.7354038734072383,0.623836262485812,0.8088889795575781,30.965014625731,1.0
0.2,35,2,0.6045100733445606,0.7126879047043874,0.59438012926006,0.7843895526295986,34.99999920457989,0.0
0.2,35,3,0.5832762639294766,0.749406953815309,0.5974933467024396,0.852031585174552,34.97631454653056,0.0
0.2,35,4,0.5991546747900242,0.6856573497944409,0.5259981098132926,0.784339133715235,34.84622749882292,0.25
0.2,67,0,0.5560627639220151,0.6887749178837779,0.5080647007634742,0.8065423059977913,58.55019190822796,0.75
0.2,67,1,0.5632497802209083,0.6977713402235414,0.5515547302475127,0.7896715950420813,65.41396569304766,0.08333333333333333
0.2,67,2,0.5415904771424139,0.6968606615007605,0.5341225461425428,0.7903643964664187,66.84409553824217,0.08333333333333333
0.2,67,3,0.5398266737215164,0.7265456695502062,0.5296521581971431,0.8523663321925579,65.33305368017199,0.0
0.2,67,4,0.549127069933115,0.6571329465061401,0.4793051815754222,0.7637826578197177,65.29067847767284,1.0
0.2,131,0,0.4704366842952655,0.7255446625649546,0.4351397173680233,0.894901643393482,122.81144446889472,0.5833333333333334
0.2,131,1,0.4769639045309086,0.7331409673361163,0.47724545021688364,0.8770859425246691,130.25259661947882,0.08333333333333333
0.2,131,2,0.47156641341988964,0.6729636505989003,0.4660831303930688,0.7851504065115761,124.80379203919252,1.0
0.2,131,3,0.4878229289555089,0.6907105839226287,0.4721589045427326,0.825348992396659,123.8692422891959,0.9166666666666666
0.2,131,4,0.46870293568621646,0.6717973598580894,0.42055786386892585,0.8106231329185749,124.75789373140968,1.0
0.2,259,0,0.37212477883609024,0.6100704552651693,0.3302921660544431,0.7657714057750739,235.01161687840997,1.0
0.2,259,1,0.35667926815972995,0.6144716009807724,0.3368970665028727,0.758385228196868,238.59099747175858,0.8333333333333334
0.2,259,2,0.35189637780145877,0.5753513433069557,0.3210783857895485,0.6994683216471597,234.82437035384547,1.0
0.2,259,3,0.3730859481045257,0.6121051057043493,0.31222500544529397,0.7728166694959087,240.859732018777,0.75
0.2,259,4,0.3758658612791527,0.5855342707853773,0.30794242701807084,0.7272105225737828,234.73468007501535,1.0
0.2,387,0,0.3435033093815249,0.5968925851514822,0.2829865138991851,0.76225417044107,350.3370848313871,0.6666666666666666
0.2,387,1,0.3236158968079566,0.5965930032547282,0.2860605440017006,0.7490259952910238,332.02645277906163,1.0
0.2,387,2,0.31592890171680743,0.5658123504421335,0.27394865328633977,0.7001979511923454,332.0736215593509,1.0
0.2,387,3,0.33636482305162535,0.5823264973569351,0.2814865007146131,0.7401039083245631,341.4946908552276,0.8333333333333334
0.2,387,4,0.343013301402042,0.5539916235949528,0.2613989361318099,0.6970001428977671,332.3171898943304,1.0
0.2,514,0,0.31517914546501813,0.5582515413070589,0.2492127414650315,0.7175108745557367,419.2415857706108,0.9166666666666666
0.2,514,1,0.3099544665415091,0.5834857691860121,0.259664289309461,0.7380549257904215,426.7791479186951,0.9166666666666666
0.2,514,2,0.29233156477443895,0.5364784327185596,0.2342976332473233,0.670426078067827,426.7716355190448,0.9166666666666666
0.2,514,3,0.30968450629410355,0.5576075554974023,0.24314384517954932,0.716338479185756,427.7355505199919,0.9166666666666666
0.2,514,4,0.31791826998051065,0.5208536575302196,0.22607144614733177,0.6606032796046455,419.7313249979267,1.0
0.2,643,0,0.29299216688584634,0.5260849894051054,0.21741330976540116,0.6808935726283636,500.2978308308249,0.9166666666666666
0.2,643,1,0.29066019349695194,0.5434362320791585,0.23639467074064624,0.6888428520952364,498.893331894938,1.0
0.2,643,2,0.27540912686023095,0.4982719102329198,0.2111428609676691,0.6242392506533594,498.9597902364689,1.0
0.2,643,3,0.29181956375335855,0.5182250447913287,0.2159804480057347,0.6684206622618651,500.0836800000116,1.0
0.2,643,4,0.30536134098434303,0.5001155527494531,0.2014033621516903,0.6381670135888676,499.8250485701463,1.0
0.2,771,0,0.2833318257081019,0.5056648083664903,0.1935280921691804,0.6583263855470413,571.0970185282267,1.0
0.2,771,1,0.27784618273853146,0.5212047563182464,0.2150831741720757,0.6635664163991509,569.3279111130942,1.0
0.2,771,2,0.2682418384768149,0.4857466649580189,0.1915032706360025,0.6117868680233002,569.4057310070311,1.0
0.2,771,3,0.27829460777829446,0.5246349700985012,0.20076397779104685,0.680980684465911,603.1028097941356,0.8333333333333334
0.2,771,4,0.29123732867836144,0.4741737206050949,0.1763490069987004,0.6083783397138808,570.6111543469486,1.0
0.2,899,0,0.2777798592308684,0.4946332465944681,0.18045954049620846,0.6460283112103073,633.1968578100013,1.0
0.2,899,1,0.2710959303301288,0.5135567386014935,0.20504856820515585,0.6554710104460754,631.2824252251047,1.0
0.2,899,2,0.2637181556080432,0.4768917030495865,0.177742281663529,0.6027998413768468,631.6681612558732,1.0
0.2,899,3,0.27226543766343747,0.49882804277287845,0.19000907365114872,0.6478265419503094,632.2534353625684,1.0
0.2,899,4,0.27904455632552894,0.4723447217484309,0.16828496239352705,0.6076006695711164,632.6585739710785,1.0
0.2,1027,0,0.27079639739366473,0.4837927213224607,0.16839124507038114,0.6336705671957691,688.3815215653159,1.0
0.2,1027,1,0.26468031349198273,0.5035687547063357,0.19556692508354248,0.6439885902414845,685.9935496966876,1.0
0.2,1027,2,0.25565858463977853,0.4687379852852552,0.16769395173420398,0.5938962151564899,686.6574959679538,1.0
0.2,1027,3,0.26601099800777755,0.48479339274129346,0.1773538207919769,0.6312865621086534,687.0538251805723,1.0
0.2,1027,4,0.27197705430203983,0.4593296417785349,0.15866713183743664,0.5918767263093615,687.8529707664826,1.0
0.2,1283,0,0.264011445196567,0.47562800142449846,0.15885442996566126,0.6243944747525526,780.325416544873,1.0
0.2,1283,1,0.2584853996630988,0.4941657073669437,0.1822275956654985,0.6341031971660946,777.3409004224391,1.0
0.2,1283,2,0.24780353702239524,0.46788155057486,0.158013848144915,0.5945940702444139,778.686514581386,1.0
0.2,1283,3,0.26133121342669047,0.47655568194918224,0.1680916394431015,0.6219475767689249,779.2798628421714,1.0
0.2,1283,4,0.2668087493024342,0.4472189779973342,0.15218288710199895,0.5767292730646355,779.9277130574895,1.0
0.2,1539,0,0.25873772693069835,0.47558039185253725,0.153125569676411,0.6254925558128256,852.5662870805169,1.0
0.2,1539,1,0.25428212245522225,0.4930261225609432,0.17726193010793753,0.6336035760493481,849.5649572072753,1.0
0.2,1539,2,0.24390751298173965,0.4684578492852524,0.1542421449368474,0.5960492351135129,851.1370468439217,1.0
0.2,1539,3,0.258956764531357,0.4711905164016626,0.16347859042020876,0.6155310254047078,851.4958051180971,1.0
0.2,1539,4,0.2621800711741649,0.4472240392571007,0.14819360599703044,0.5775152422596336,852.3173403031209,1.0
0.2,1795,0,0.257770124629427,0.4747953567105387,0.15135369038102928,0.6247618735469597,907.460825575733,1.0
0.2,1795,1,0.2533622927607533,0.49081403920797645,0.17407060350671807,0.6312582936464287,904.4754010341684,1.0
0.2,1795,2,0.24310841515024462,0.46367126357109356,0.150632708780526,0.5903188955373817,905.648668890005,1.0
0.2,1795,3,0.2575929445833068,0.4675267881857299,0.16205632575592507,0.61077562053759,906.0929479583866,1.0
0.2,1795,4,0.2607621058562521,0.4434530368133842,0.14616732591817408,0.5727949185145748,906.9742856977032,1.0
0.2,2050,0,0.25745877528432465,0.4732721353722494,0.1494119350411177,0.6230424708696869,947.5064713964308,1.0
0.2,2050,1,0.25343355270441353,0.48857242254319605,0.1725256586178863,0.6285292899530671,944.3869635690588,1.0
0.2,2050,2,0.24370808333010396,0.46245384022346636,0.15014096015909906,0.5887834660977677,945.5675652802834,1.0
0.2,2050,3,0.257452879413343,0.46695180833005256,0.1615093034229982,0.6100992478045439,945.8418002743748,1.0
0.2,2050,4,0.2602065771561414,0.441731584894613,0.1452687256025266,0.5706346171736505,946.6124552959797,1.0
0.4,3,0,0.9772613090858697,1.0688497896854197,0.9746421414201785,1.1398166930834652,2.9999999968579707,1.0
0.4,3,1,0.9649187581252961,1.101861693744348,0.9730043772872393,1.189193671797608,2.999999996771194,1.0
0.4,3,2,0.9726391418054566,1.0880400119340017,0.9597345182210946,1.1688529859412031,2.9999999968260425,1.0
0.4,3,3,0.9753793232898103,1.0747439151336864,0.9495610858980411,1.165593357470204,2.9999999968366207,1.0
0.4,3,4,0.9727447675804419,1.073667286089926,0.9458254188169634,1.1603269462177341,2.999999996818181,1.0
0.4,6,0,0.9449285959060005,0.9615791873075114,0.9486453263955114,0.9719817235140727,5.996827974900602,0.8333333333333334
0.4,6,1,0.9396819118421508,0.9751513527471608,0.9357358441872218,1.0036081572557438,5.6543288712378805,0.0
0.4,6,2,0.9378177599483125,0.9454173674685062,0.9411700071499922,0.9483474627118437,5.996806045192566,0.8333333333333334
0.4,6,3,0.9575474186931662,0.9552773443768489,0.9248452294111326,0.9789924027467887,5.535734689946054,0.0
0.4,6,4,0.9489939483906932,0.9664889852403493,0.9185469155843277,1.0009199936680566,5.871134390894524,0.08333333333333333
0.4,11,0,0.9400705155206918,0.9659397209527117,0.9333235673163647,0.9917002569040544,10.990685760087805,0.5
0.4,11,1,0.9228221435676227,0.9726327078514821,0.9208361621774731,1.0096465148167744,10.985426862343054,0.16666666666666666
0.4,11,2,0.9300393808400412,0.949749661873957,0.9273147240364432,0.9650086921698956,10.995265963590564,0.9166666666666666
0.4,11,3,0.9450226139435833,0.953587971578537,0.9055967325177118,0.9904147311090018,10.358188562162896,0.0
0.4,11,4,0.9409469963014537,0.9806094038470571,0.9145081677491266,1.02738096263195,10.543150143556597,0.6666666666666666
0.4,19,0,0.7232618250427593,0.8341059821001858,0.6712569045762193,0.9462243770566198,18.36701941987487,0.75
0.4,19,1,0.7273608606442202,0.8570935581450168,0.7007140604035662,0.957547957361989,17.071941430262232,0.08333333333333333
0.4,19,2,0.7371282579383575,0.829151146285437,0.6853104460575824,0.9158064591673981,18.972265303471506,0.16666666666666666
0.4,19,3,0.7180063004730521,0.84335577981903,0.686559609105324,0.9507394768254623,17.939305937596515,0.08333333333333333
0.4,19,4,0.7388748139726357,0.8796156215080448,0.648315216170514,1.0191828744695968,17.71716232940233,0.4166666666666667
0.4,35,0,0.6661882554589895,0.7548464911151115,0.5759732366379183,0.8737424696749488,33.64792878603941,0.25
0.4,35,1,0.6690605254377675,0.7382105663128878,0.6248747803905135,0.8127369147095583,30.965014625731,1.0
0.4,35,2,0.6559617357014644,0.7158322361820918,0.595165742454847,0.7888000736593922,34.99601803114016,0.0
0.4,35,3,0.6397404055479362,0.7504160814445479,0.5983932757350796,0.853120925006336,34.936304762226264,0.0
0.4,35,4,0.6560156792991387,0.6872452907088894,0.527440183182829,0.786030581235781,34.522199389037056,0.25
0.4,67,0,0.6174629438138922,0.6922713100713339,0.5092480924176508,0.8113321695144583,58.55019190822796,0.75
0.4,67,1,0.625110073028199,0.6997261858674756,0.5548572407098235,0.790928932954407,63.828245668418184,0.3333333333333333
0.4,67,2,0.6037055811539601,0.6989302318231626,0.5354078774088016,0.7928364353449032,66.29099349960094,0.4166666666666667
0.4,67,3,0.6056646581183988,0.7275905173046685,0.532611725633099,0.8524510229456524,63.08118319398505,0.3333333333333333
0.4,67,4,0.6166450389740404,0.6617128241478534,0.4817137840064392,0.7695207410116319,64.71984504281855,0.9166666666666666
0.4,131,0,0.5535338456901379,0.7323690234589794,0.4383410410366188,0.9036495886876891,121.81951063062763,0.3333333333333333
0.4,131,1,0.5575155828398718,0.7370086491728108,0.4818631280883827,0.8808478198523613,127.20787561255457,0.25
0.4,131,2,0.5510917404842588,0.6809157751568664,0.4695801054115809,0.7952356475457019,125.31452350199216,0.9166666666666666
0.4,131,3,0.568313029961555,0.7026604732577898,0.47698170523742944,0.8411274027894943,119.8386267579681,0.5833333333333334
0.4,131,4,0.5557462061314923,0.6793159356796692,0.4252822999902639,0.8196683537006314,123.74005356941389,0.9166666666666666
0.4,259,0,0.4858313097286073,0.6312301250492999,0.339714395406602,0.7930332751744237,230.53618592914088,0.75
0.4,259,1,0.4733792490301743,0.6280525938441411,0.3472313502724851,0.7741929544731009,234.63013348459776,1.0
0.4,259,2,0.46542883504468074,0.5923497440843316,0.3306888132813011,0.7200725420755633,234.82437035384547,1.0
0.4,259,3,0.48725399163473626,0.6290798235728446,0.32379324962708317,0.7933228530831146,232.026187085058,0.8333333333333334
0.4,259,4,0.4908118132654112,0.602192424176848,0.31835725869131554,0.7473545376953652,234.73468007501535,1.0
0.4,387,0,0.4687145042235885,0.6169504266691421,0.2985652095094867,0.7861004326536505,322.4797653029866,0.4166666666666667
0.4,387,1,0.4545236852100372,0.6263021606183797,0.3025786961294264,0.7856571445590568,332.02645277906163,1.0
0.4,387,2,0.44621375787054696,0.5899804541869701,0.28894938908128504,0.729173653380096,332.0736215593509,1.0
0.4,387,3,0.46644957822808425,0.6043676655490465,0.29684139488302136,0.7666945074981597,331.17710057713845,0.9166666666666666
0.4,387,4,0.4722321846988749,0.5776678764750719,0.2787249169910012,0.7250171932654835,332.3171898943304,1.0
0.4,514,0,0.4522409585412564,0.6002828770696801,0.27038972159887503,0.7708279678625235,415.53303873304304,0.5833333333333334
0.4,514,1,0.4476953217689958,0.6135085619280632,0.28240170509561296,0.7735326080215104,419.016459321338,1.0
0.4,514,2,0.43369484318382695,0.5627733383195958,0.2567383217286254,0.7005599219747968,419.00720794946466,1.0
0.4,514,3,0.45195025887788726,0.5904721348137792,0.26427622356361985,0.7566762445016165,419.12746863035545,0.9166666666666666
0.4,514,4,0.45826969095458764,0.5513249582715744,0.2506487022561022,0.6962461070623792,419.7313249979267,1.0
0.4,643,0,0.44108152770951575,0.5765756343097944,0.2460849033219035,0.7441553066519727,500.1953971029629,0.6666666666666666
0.4,643,1,0.43876177015844764,0.5860989025674437,0.26574584382835587,0.7400626772944571,498.893331894938,1.0
0.4,643,2,0.42573619371055305,0.5350443395050513,0.2395369918150724,0.6671949799470043,498.9597902364689,1.0
0.4,643,3,0.4435691425109251,0.5640900350929008,0.24398269764653055,0.725193514814087,500.0483865701248,0.9166666666666666
0.4,643,4,0.45351811854182794,0.5368591030952744,0.23248999977632945,0.6810323599884461,499.8250485701463,1.0
0.4,771,0,0.43806213025255664,0.5509966179997918,0.22709570831708345,0.7132736578130591,571.0970185282267,1.0
0.4,771,1,0.43298831000133514,0.5684618708909637,0.2501815113547123,0.7197831830580933,569.3279111130942,1.0
0.4,771,2,0.42348782538417856,0.5272657549197298,0.22568716681156806,0.660018946430008,569.4057310070311,1.0
0.4,771,3,0.43805154458112194,0.5517359889445281,0.23272194924665845,0.7108771354028961,570.3672934098416,1.0
0.4,771,4,0.4471796754803726,0.5156468529280186,0.21475043222581822,0.6562599559923402,570.6111543469486,1.0
0.4,899,0,0.43736404857129707,0.5418186729066268,0.21853951781120715,0.7026196382560527,633.1968578100013,1.0
0.4,899,1,0.4313372281878423,0.5645996075658144,0.24482688212585338,0.7158449909853702,631.2824252251047,1.0
0.4,899,2,0.42319863686692955,0.5219339035901119,0.2165653871927992,0.6549373375302191,631.6681612558732,1.0
0.4,899,3,0.43567072499860143,0.5477254631035285,0.2268138389098567,0.7068101441483264,632.2534353625684,1.0
0.4,899,4,0.4415204470988399,0.5155950306157208,0.21140185603978326,0.6570028841366269,632.6585739710785,1.0
0.4,1027,0,0.4343925468077107,0.5331363431813769,0.21139831902171555,0.6922752412630991,688.3815215653159,1.0
0.4,1027,1,0.42897097326989897,0.556383799777228,0.2400300748596458,0.7057363291044618,685.9935496966876,1.0
0.4,1027,2,0.4197840137251126,0.5152033219480908,0.21107217925192864,0.6471053259960833,686.6574959679538,1.0
0.4,1027,3,0.43333691314585526,0.5345620213013761,0.21904319109106093,0.6904237203837403,687.0538251805723,1.0
0.4,1027,4,0.4394077870688216,0.5052779287904762,0.20621952364674578,0.6440830203652087,687.8529707664826,1.0
0.4,1283,0,0.432382362511996,0.5260539983055788,0.20903999220906042,0.6829705778548621,780.325416544873,1.0
0.4,1283,1,0.42799196597411265,0.5485299511673408,0.23333086076561607,0.6965998869290192,777.3409004224391,1.0
0.4,1283,2,0.4179388999572889,0.5148303613225584,0.2073845769446402,0.6474267342447775,778.686514581386,1.0
0.4,1283,3,0.4321312793455099,0.5277526986957405,0.21614894241578497,0.6816759032995258,779.2798628421714,1.0
0.4,1283,4,0.4392010452063051,0.49479300603787896,0.20587393830442594,0.6297614142120747,779.9277130574895,1.0
0.4,1539,0,0.4309071804780429,0.5262176095812189,0.20821741099537458,0.6834036164531637,852.5662870805169,1.0
0.4,1539,1,0.42773164045877027,0.5467543748087235,0.2333194550199692,0.6941563108768393,849.5649572072753,1.0
0.4,1539,2,0.41728880020830544,0.5153888246242164,0.20765237032608644,0.6481223321383311,851.1370468439217,1.0
0.4,1539,3,0.4325439149473554,0.5220067030910157,0.2156344313143537,0.6737821157235749,851.4958051180971,1.0
0.4,1539,4,0.437811490090217,0.49558257379609055,0.20625000959353454,0.6307569782771436,852.3173403031209,1.0
0.4,1795,0,0.4315716804376053,0.5249962870636978,0.20902697161486414,0.6814941179979938,907.460825575733,1.0
0.4,1795,1,0.4282683534651071,0.5448211699065398,0.23369599986838097,0.6913959337914357,904.4754010341684,1.0
0.4,1795,2,0.4182389773716206,0.5111180324558681,0.20758648976486374,0.6423760381403438,905.648668890005,1.0
0.4,1795,3,0.432817005973968,0.518105663896442,0.2165198467489924,0.6680957425251027,906.0929479583866,1.0
0.4,1795,4,0.4375690960164313,0.4919475116547675,0.20683510274268743,0.625613619547226,906.9742856977032,1.0
0.4,2050,0,0.4316951846936156,0.5229991866723542,0.2089304007709629,0.6787249288054128,947.5064713964308,1.0
0.4,2050,1,0.42913043091113323,0.5420948524677375,0.23363730935174756,0.6876556130237973,944.3869635690588,1.0
0.4,2050,2,0.41950834158611555,0.5097354167742405,0.20857976924264932,0.6402832915696844,945.5675652802834,1.0
0.4,2050,3,0.4333860529953723,0.5175665907927055,0.21761496356619162,0.6670576194115005,945.8418002743748,1.0
0.4,2050,4,0.4381394291447965,0.48951199504445797,0.20788283612586902,0.6219986077305618,946.6124552959797,1.0
0.8,3,0,0.9841857348307977,1.0691435933267213,0.9748675483995978,1.1401414994658827,2.9999999968579707,1.0
0.8,3,1,0.974474503503469,1.1025558162445055,0.9732928483623854,1.1901347632301098,2.999999996771194,1.0
0.8,3,2,0.9814111285615343,1.0882676142413015,0.9598138814822826,1.1691517305746582,2.9999999968260425,1.0
0.8,3,3,0.9831436630507335,1.0746610607220666,0.9497591410975895,1.1653109389152456,2.9999999968366207,1.0
0.8,3,4,0.9816043313041268,1.073276822578553,0.9461597196014725,1.1594769187481264,2.999999996818181,1.0
0.8,6,0,0.9611925037022616,0.9634317225397662,0.9492262658874294,0.9748281915442493,5.888074796879816,0.8333333333333334
0.8,6,1,0.9565912915445424,0.9774304704962805,0.9362778300541423,1.00708556024225,5.656781605502835,0.08333333333333333
0.8,6,2,0.9563058801515574,0.9488285608090515,0.9410948719453,0.9541046144479762,5.942189986009928,0.8333333333333334
0.8,6,3,0.9705645183394881,0.9598236111315105,0.9256453726301056,0.9862933214730537,5.413661493989129,0.16666666666666666
0.8,6,4,0.9647052042843979,0.9669790745681318,0.9190052865293343,1.0014108431201885,5.817275380749275,0.16666666666666666
0.8,11,0,0.9581871146364499,0.9682760414559088,0.9343987116044147,0.9949876959000733,10.778832977727701,0.3333333333333333
0.8,11,1,0.9456522839856961,0.9772245372885621,0.9223196442632043,1.0163244709252568,10.870346887008607,0.3333333333333333
0.8,11,2,0.9510752256582582,0.9532385303700671,0.9272862181622434,0.9707997583990133,10.88586520880388,0.75
0.8,11,3,0.961922290784116,0.953824424688797,0.9059659406687185,0.9905067775408805,10.366705125558727,0.3333333333333333
0.8,11,4,0.9591625367298059,0.9813087720058461,0.9151514627034908,1.028097074929648,10.554724198446491,0.4166666666666667
0.8,19,0,0.8137329589427084,0.8357381068557324,0.6729616869963957,0.9478423776355972,18.23158638954591,0.4166666666666667
0.8,19,1,0.817725277866295,0.8639059012569937,0.7026712648599437,0.9671054584387356,17.234226914211725,0.5833333333333334
0.8,19,2,0.8226771624778436,0.8341577806750274,0.6870074073556934,0.9225714763250071,18.634215081467925,0.08333333333333333
0.8,19,3,0.8107591914759177,0.8457350187650552,0.6878257487369573,0.953781945066896,17.93299499689589,0.16666666666666666
0.8,19,4,0.8269401151840653,0.8801164436700919,0.6513098721830702,1.0184891144317358,17.290619309861246,0.25
0.8,35,0,0.7798816061149688,0.7581754578376931,0.5797907379867574,0.8768430973551299,33.14641749102689,0.4166666666666667
0.8,35,1,0.7826665716210882,0.7478510898729359,0.6285464722282755,0.8258709725638775,30.965014625731,1.0
0.8,35,2,0.7730787284269706,0.7255219507771814,0.5984232674226087,0.8019178495467137,34.91068899047432,0.0
