protocol,loss_name,loss_label,octant_subset,region_id,m_lim,n_seeds,nrmse_3d_mean,nrmse_3d_std
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,4,12.15592439771875,10,0.20522494401910105,0.012214800110213657
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,5,12.45592439771875,10,0.17548443965832902,0.01766417466392782
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,5,12.45592439771875,10,0.1987889175717117,0.010494356066147272
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,6,12.75592439771875,10,0.35860846087119225,0.02308286115430361
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,6,12.75592439771875,10,0.39904403775162967,0.03959624831242285
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,7,13.05592439771875,10,0.31352205096725455,0.018605231370993465
retuned_raw,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,7,13.05592439771875,10,0.3228025942558924,0.009197821141715785
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,0,10.95592439771875,10,0.13424441427006034,0.015200199239134328
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,0,10.95592439771875,10,0.15807442924961376,0.016005872889314866
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,1,11.25592439771875,10,0.10813218583559914,0.013524222628997336
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,1,11.25592439771875,10,0.08061780226731212,0.010970924664225412
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,2,11.55592439771875,10,0.19768287881026822,0.019670432462409553
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,2,11.55592439771875,10,0.24885944771562868,0.029322566869918007
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,3,11.85592439771875,10,0.1637779067938953,0.021347808548921425
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,3,11.85592439771875,10,0.20167064280130725,0.018897347139524096
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,4,12.15592439771875,10,0.2633933674858694,0.011775849232964911
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,4,12.15592439771875,10,0.21248007491256898,0.010893470445683435
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,5,12.45592439771875,10,0.17218281799181478,0.01855449355924965
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,5,12.45592439771875,10,0.18476326262044818,0.006431416481426046
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,6,12.75592439771875,10,0.36152060958490717,0.018232709185309254
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,6,12.75592439771875,10,0.39441842236012764,0.016728054862511485
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,7,13.05592439771875,10,0.3116829333990045,0.017631673715244846
matched_unweighted_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,7,13.05592439771875,10,0.3303449869252898,0.010605828096826385
matched_raw_operational_structure,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,0,10.95592439771875,10,0.12561265829224735,0.016815263458207122
matched_raw_operational_structure,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,0,10.95592439771875,10,0.16239994155285514,0.02364831809844397
matched_raw_operational_structure,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,1,11.25592439771875,10,0.12026779012085323,0.010348170532854035
matched_raw_operational_structure,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,1,11.25592439771875,10,0.08420401985014234,0.005960348834428184
matched_raw_operational_structure,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,2,11.55592439771875,10,0.2082280453905081,0.021284339465805442
matched_raw_operational_structure,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,2,11.55592439771875,10,0.2825328487897367,0.042874179819100855
matched_raw_operational_structure,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,3,11.85592439771875,10,0.1760409381919993,0.02562328325391222
matched_raw_operational_structure,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,3,11.85592439771875,10,0.21419292610008284,0.020838067804693
