working_model,noise_fraction,n_basis,validation_mean,validation_std_between_seeds,validation_observed_nrmse_mean,validation_latent_nrmse_radial_mean,validation_hidden_nrmse_3d_mean,validation_hidden_nrmse_tangential_mean,n_seed_pairs,validation_sem_between_seeds
gls_flattened,0.8,771,1.0728377891055025,0.006037743556034568,0.6793829338106434,0.3522559957773749,0.6862866231718231,0.8517861996181575,5,0.002700161004400921
gls_flattened,0.8,899,1.075108028895331,0.004915133697736532,0.6809766595580604,0.3570864189435298,0.6886550908930212,0.8536820756180911,5,0.002198114613327758
gls_flattened,0.8,1027,1.0773104446550115,0.004481567956125905,0.6822800304983753,0.3635468531023134,0.6880378399311727,0.8507477912409295,5,0.0020042181191364636
gls_flattened,0.8,1283,1.0834912712394718,0.0042598841520690685,0.6862221251778335,0.3751072217635619,0.6885999413601293,0.8478580621870353,5,0.0019050781080600977
gls_flattened,0.8,1539,1.0867884347267551,0.003579873140381331,0.6885508323069722,0.38248725545031537,0.6853256827622873,0.8407982432986849,5,0.0016009679385436606
gls_flattened,0.8,1795,1.0889360191152544,0.004429679239026259,0.6900809753580173,0.387689068094408,0.6810172136275661,0.8329354372555107,5,0.0019810127793964505
gls_flattened,0.8,2050,1.0907486108914006,0.004502661793225131,0.6913650789107504,0.39070090298513616,0.6774539363259011,0.826831857413153,5,0.002013651569868499
ols,0.05,3,19.329992069028982,0.2534640507727628,0.9679932300330168,0.9678201155453238,1.0867953791849692,1.1666246597697998,5,0.11335256947607114
ols,0.05,6,18.72086299475634,0.2079542365684538,0.937528627384139,0.9372285050749912,0.9615506279733758,0.978984249898514,5,0.09299996183522706
ols,0.05,11,18.485497555240073,0.19986292325541039,0.9257581021601163,0.9254547999710517,0.9650038858792277,0.9929756735722762,5,0.08938141651618423
ols,0.05,19,13.500939439135502,0.34390888681180193,0.6760084143929115,0.6750166418623739,0.8390024091473014,0.9412530890571681,5,0.153800729795494
ols,0.05,35,11.6593284930168,0.38491204139206847,0.5838195742046073,0.582573261024802,0.7168806583256316,0.8011612068211897,5,0.17213789798217558
ols,0.05,67,10.479267637187544,0.24370366142517771,0.5247703772349335,0.5233654598919026,0.6877346834469189,0.7869850406707976,5,0.10898759066245813
ols,0.05,131,8.796737278417837,0.23506137000651045,0.4404789814501336,0.438778736512881,0.6806343000931168,0.8134732783020251,5,0.1051226404437575
ols,0.05,259,6.2726924223745,0.11911424010571182,0.3142131278778556,0.3108835752597431,0.5952923430983532,0.7372175214124731,5,0.05326950759292067
ols,0.05,387,5.389136788089056,0.17005725054224072,0.27000512761395945,0.2660837365228038,0.5773508145215166,0.7251004938801389,5,0.07605191445583263
ols,0.05,514,4.759234126749046,0.14378767228744277,0.2384261140109178,0.23379591538588204,0.5581184330404371,0.7070073419279368,5,0.06430380191223693
ols,0.05,643,4.211133969829165,0.160305626846667,0.21097464143129016,0.20567050542134546,0.5371407922227288,0.6847509078851087,5,0.07169085576097253
ols,0.05,771,3.8119701824783063,0.15884733983990873,0.19094690612941784,0.18477900641052433,0.5318496829708791,0.6819942621825575,5,0.0710386899854093
ols,0.05,899,3.5362384056261975,0.0666964351773421,0.17710565439645437,0.17054441300464412,0.5430499029622282,0.6998995661166418,5,0.029827552582689033
ols,0.05,1027,3.282312782404933,0.04938333277498551,0.16438717908272213,0.15719311965132468,0.5443513238356876,0.704157978570923,5,0.022084897808072185
ols,0.05,1283,3.019316401224688,0.10617689067591174,0.15125792775011804,0.14316949282835736,0.5237973063644455,0.6789546181085099,5,0.047483749038180444
ols,0.05,1539,2.912936571698871,0.08555827874956329,0.1459306868975973,0.13781421299128302,0.520015700691135,0.6744915234940889,5,0.03826282546437984
ols,0.05,1795,2.8966059421946797,0.09457408043620441,0.14512558836229622,0.13669152856365413,0.48088811310879515,0.6221783653780768,5,0.042294814552977206
ols,0.05,2050,2.880267019099901,0.09003998939757343,0.14430221773505447,0.13581577109592027,0.47509075316979243,0.6147060560311941,5,0.0402671073972669
ols,0.1,3,9.706007837610096,0.12434892311934315,0.9683216256964723,0.9678176355063112,1.0866768539178275,1.1664340478269373,5,0.05561052900474929
ols,0.1,6,9.403138124770939,0.10212901926513143,0.938144079973154,0.9372313333506839,0.9615280929039347,0.9789450268742019,5,0.0456734859104439
ols,0.1,11,9.28561271888546,0.09936616442389735,0.9264344096849341,0.9254566506993374,0.965254770752251,0.9934051376689716,5,0.04443789966305114
ols,0.1,19,6.806897787392825,0.1671010636522928,0.6790138079748049,0.675087416587874,0.8391722981801977,0.9414775090029476,5,0.07472986748780919
ols,0.1,35,5.89314147683872,0.19058135830614353,0.5878849335544352,0.582654570255678,0.7169420042037123,0.8012155579978412,5,0.08523057448335622
ols,0.1,67,5.309703042231388,0.11931445346326354,0.5297221738648326,0.5235694020915893,0.687796135275956,0.7869809951971571,5,0.05335904572841849
ols,0.1,131,4.480390424085696,0.11465836365252134,0.4469507285859038,0.43914864595758896,0.6817665310843101,0.8149434816516157,5,0.05127677906318576
ols,0.1,259,3.2586804741994357,0.05637246678090369,0.32519222490106287,0.31177659818475323,0.5940457093143104,0.7351799441832702,5,0.02521053355628988
ols,0.1,387,2.8384950905848982,0.08042783954657777,0.28330830501121246,0.26747956042771276,0.5785466945798845,0.7263891114381389,5,0.035968423301918746
ols,0.1,514,2.545475425015778,0.06549008682889022,0.2540417254296841,0.2357701300379922,0.5536736884741066,0.7004742768239638,5,0.029288057200352435
ols,0.1,643,2.2976851256768787,0.07154772366470584,0.22931659017275702,0.20860847059517001,0.5329195217810534,0.6783126068855265,5,0.03199711474993053
ols,0.1,771,2.1283618271053064,0.0629442000582711,0.2123955626619145,0.1895636419715906,0.5295599005856394,0.6778693473496181,5,0.02814950202392808
ols,0.1,899,2.0135710334323766,0.030748567984214548,0.20091767409165726,0.17660728372260664,0.5262856733125393,0.6760973682294773,5,0.013751177644695481
ols,0.1,1027,1.9142304884300554,0.02284884775085496,0.19100796935456238,0.16530549721765156,0.5133217954888424,0.6606304565646848,5,0.010218315355690974
ols,0.1,1283,1.8222236094477888,0.03488647010120925,0.18185432779291041,0.15398173778806132,0.4914839779122323,0.6334087371202023,5,0.01560170372826357
ols,0.1,1539,1.7592453388250306,0.038902874700390305,0.17557757743829944,0.14602175362897665,0.4677542013968914,0.6031884308911424,5,0.017397894470045895
ols,0.1,1795,1.7344223658224265,0.03994251540181715,0.17310130742245233,0.14302705847198083,0.465151356870978,0.6002010523800074,5,0.01786283592615909
ols,0.1,2050,1.728207625687609,0.03620536317050606,0.17247588569920674,0.1421832821308706,0.463974750367586,0.5987573209790094,5,0.01619153063986377
ols,0.2,3,4.931342324804038,0.05963673197925576,0.9694192260134745,0.9678186630358653,1.086446040673837,1.1660588538415673,5,0.02667035733231029
ols,0.2,6,4.782738075730217,0.04933026220830033,0.9402415146641652,0.9372543966736083,0.9617545767545457,0.9793097928056465,5,0.022061163929129685
ols,0.2,11,4.724679170006912,0.049403083131858296,0.9288411416845518,0.9254773829573656,0.9657664649249389,0.9942675353453012,5,0.02209373043618167
ols,0.2,19,3.51210209099483,0.0781592041031798,0.6903505282949605,0.6753087241346366,0.8399286126172599,0.942529680016564,5,0.0349538586883981
ols,0.2,35,3.0703099431302143,0.09132855491679975,0.6035321977838732,0.5829243767778343,0.717346687781623,0.8017019226615849,5,0.040843371416157376
ols,0.2,67,2.7915652952719086,0.05543374542030788,0.5487780475012535,0.5242218569458098,0.6882895893780658,0.7874099726118505,5,0.024790724601445213
ols,0.2,131,2.4007882001708643,0.052986199452430716,0.4719271352215889,0.4404579660009132,0.6842769612321177,0.8180813140077099,5,0.02369614876899944
ols,0.2,259,1.8540642702304022,0.024487264715467544,0.36455883883775303,0.3150478649151179,0.59820804803337,0.7399590851103772,5,0.010951037697363495
ols,0.2,387,1.6773874022847697,0.03352234003633222,0.3298554880905272,0.2726089117254481,0.5795732554957427,0.7265494228320977,5,0.014991646217220322
ols,0.2,514,1.561162009808955,0.02411167806538728,0.3069819335729817,0.24285027084189198,0.5557232718978884,0.7015171123722629,5,0.010783070241159315
ols,0.2,643,1.4679520887215116,0.025514145044573815,0.2886541440322315,0.21826356725674553,0.5257720715055666,0.666512703851511,5,0.01141027254149129
ols,0.2,771,1.4105808917304687,0.019674315766385855,0.2773595748777661,0.20207822860291821,0.5057485445351627,0.6430747377361488,5,0.008798621492886929
ols,0.2,899,1.3726425965185265,0.011058133422099742,0.26988325252826034,0.191170982893043,0.4969530354299428,0.6336279841239236,5,0.004945347607215479
ols,0.2,1027,1.3382740446185963,0.008734948343260251,0.2631286034073539,0.18113624636781345,0.4899328413389112,0.6262742319201118,5,0.003906387655095818
ols,0.2,1283,1.3101965300874687,0.011794445159903456,0.25761826537870264,0.17214547002234395,0.48342365804976684,0.6193598092016275,5,0.0052746362268875
ols,0.2,1539,1.2894996217740862,0.010847744208851071,0.2535467997895548,0.16579637581091033,0.48069886323207844,0.6169313978572029,5,0.004851258690704134
ols,0.2,1795,1.2831886160790162,0.01083555583250402,0.2523050361862692,0.16391338671624686,0.47788517076082543,0.6134831206948376,5,0.004845807883094663
ols,0.2,2050,1.2826773518998311,0.009640748738892396,0.25220124778279907,0.16355866556327356,0.4765820920534889,0.6117805813311519,5,0.0043114739068317535
ols,0.4,3,2.6138237714351438,0.02732833890783535,0.972933668646996,0.9678446667985747,1.0860093821100638,1.1653326134181416,5,0.01222160470201444
ols,0.4,6,2.5441647327098638,0.023444521624483707,0.9470299404988933,0.9373641093344824,0.9619624009222875,0.9795646564092871,5,0.010484708810461874
ols,0.4,11,2.5167451178846916,0.025109446633495507,0.9368299355814689,0.925583976273152,0.9662887764240615,0.9950781788811713,5,0.01122928590997984
ols,0.4,19,1.956956330917103,0.03338225950572324,0.7283765754779139,0.675907689756063,0.8413464819300479,0.9444141105675984,5,0.014929000299467138
ols,0.4,35,1.7609688301644824,0.03910151634714562,0.6554581421103924,0.5840311187637031,0.7192196092933308,0.8041045279957274,5,0.017486729715107372
ols,0.4,67,1.6415903908305693,0.021863147339155262,0.6110615465547585,0.5264098117940321,0.6908097768707091,0.7901528504125283,5,0.009777496730488963
ols,0.4,131,1.4811201862275751,0.021292270004950983,0.5513186737827046,0.4452441620821122,0.6917061207821935,0.8269438546878385,5,0.009522192625270036
ols,0.4,259,1.2813874623852664,0.010067630829711079,0.4770489328678761,0.3271430783616979,0.6163176327107814,0.7615393654653315,5,0.004502381381521316
ols,0.4,387,1.2259908095119694,0.010992469942889766,0.4564422051619898,0.2911788181395287,0.6066278231251285,0.7588238345297972,5,0.004915982006584949
ols,0.4,514,1.1940143090131425,0.0051308066294097655,0.44453030296126084,0.26832329376886593,0.5876980699431064,0.7389060128124696,5,0.0022945664805533615
ols,0.4,643,1.1701335093527319,0.006442158607057314,0.4356399556911931,0.25099149649888697,0.5623872678468786,0.70857218055014,5,0.002881020913443102
ols,0.4,771,1.1581719863494495,0.005218907039739011,0.4311808468881379,0.24098871159022472,0.5472348239547538,0.6903999809759559,5,0.0023339661818217246
ols,0.4,899,1.1510577059285043,0.0033151873791845633,0.42851797068519526,0.23546621000550066,0.5432007076614777,0.6863054381870776,5,0.001482596867601211
ols,0.4,1027,1.1447471235863818,0.0017914804486023916,0.4261689192287511,0.2306636519234883,0.5376416247532371,0.6798913319467144,5,0.0008011744126873531
ols,0.4,1283,1.1437497155926535,0.002543117582285142,0.42579450246457534,0.22922886732846556,0.5325529452275906,0.6732987238005741,5,0.0011373167577528984
ols,0.4,1539,1.1423300593071335,0.0029002329571480817,0.425264975026744,0.22819279703476503,0.5294602679604445,0.669297755820041,5,0.001297023608553669
ols,0.4,1795,1.143037080276881,0.0031826474145931066,0.4255252206360627,0.22906636498914912,0.5260414457338846,0.6643671022853472,5,0.0014233231934888285
ols,0.4,2050,1.144687387193581,0.003135814046138892,0.42613862915435236,0.22997865830618025,0.5241603757131006,0.661536061395757,5,0.0014023786743930448
ols,0.8,3,1.5664266147941768,0.012447063389726943,0.9813948463578445,0.96799243782684,1.085236075637892,1.1639769426518334,5,0.00556649597193568
ols,0.8,6,1.5377500119277676,0.012149254037120185,0.9634346166313816,0.9378003757496757,0.9630393877015306,0.9810615311203523,5,0.005433311580582897
ols,0.8,11,1.5264442861048344,0.014259537372507397,0.9563455800881652,0.9264256074518176,0.9692072403643162,0.9994392437498341,5,0.006377058978525056
ols,0.8,19,1.3042449919131898,0.01329103384377766,0.8171219487174077,0.6777759082718275,0.8447134099822922,0.9486327179220041,5,0.005943931033187433
ols,0.8,35,1.23259981156187,0.013033117520039116,0.7722806291721467,0.5877965645611549,0.7248282117879448,0.8107875171531536,5,0.005828587346710188
ols,0.8,67,1.1923186275324948,0.006173137566809106,0.7470793330517027,0.5341813563364118,0.704100767041949,0.8064609938689549,5,0.002760711046768562
ols,0.8,131,1.1420018781726884,0.007638948658316149,0.7155777272978473,0.46201540650723977,0.7186159233977076,0.8593258082332978,5,0.0034162416953251447
ols,0.8,259,1.0911434088399883,0.006344057516755814,0.6837648404575538,0.3678880958258187,0.682520909687774,0.8416020139497506,5,0.0028371487721269018
ols,0.8,387,1.0836994799063049,0.006221623235535762,0.6791027549116885,0.3538460367233728,0.7047321611016828,0.8770643789730647,5,0.0027823944970100296
ols,0.8,514,1.082814771738679,0.004290488081752606,0.6785581441636597,0.35196519812596916,0.7095861803332938,0.8843148750099218,5,0.0019187646014903002
ols,0.8,643,1.0830052978717346,0.005071598705024525,0.6786824269298279,0.35254721022222846,0.6984659007520095,0.8686375395151785,5,0.0022680878918069484
ols,0.8,771,1.0862448445810198,0.00522737372453125,0.6807178528473855,0.35666798998318805,0.69685039844623,0.8651714736512435,5,0.0023377525983696266
ols,0.8,899,1.089063856841698,0.004481096095542611,0.6824703950096724,0.36362716177382126,0.6986095625393808,0.8655036671029193,5,0.002004007096668434
ols,0.8,1027,1.0913737163230963,0.003928137781734728,0.6839161393608529,0.3687218319906851,0.697285482240358,0.8620985186824811,5,0.0017567166209888168
ols,0.8,1283,1.09809346656903,0.004299228992838718,0.6881074848408357,0.38095477202302375,0.696210977112672,0.8566953518751808,5,0.001922673655765066
ols,0.8,1539,1.1023139958837622,0.004368625796667228,0.6907491255821105,0.3889695415140568,0.692052897592743,0.8481516519469741,5,0.001953708849921419
ols,0.8,1795,1.1051102476889405,0.004785615988497687,0.6924968358005212,0.39472002415246366,0.6873274730356578,0.8394829213201804,5,0.002140192532898136
ols,0.8,2050,1.1073615478738845,0.004872361120597783,0.6939080093491846,0.3980489530450907,0.6835683482310273,0.8329678390485744,5,0.0021789861353167387
