seed_pair_index,working_model,noise_fraction,global_scale_factor,measurement_whitened_residual_rms,coverage_observed_radial_68,coverage_observed_radial_95,coverage_latent_radial_68,coverage_latent_radial_95
3,gls_correct,0.8,1.0,1.0920357579009148,0.6685555555555555,0.9367777777777778,0.5011111111111112,0.8043333333333332
3,gls_correct,0.8,2.0,0.5460178789504574,0.9421111111111111,0.9998888888888889,0.8127777777777778,0.9868888888888888
3,gls_flattened,0.05,0.5,5.846257764602224,0.20044444444444445,0.3744444444444444,0.11777777777777777,0.23155555555555554
3,gls_flattened,0.05,1.0,2.923128882301112,0.3812222222222222,0.6537777777777778,0.2353333333333333,0.4326666666666667
3,gls_flattened,0.05,2.0,1.461564441150556,0.663,0.9168888888888889,0.4408888888888889,0.7195555555555555
3,gls_flattened,0.1,0.5,3.6051159613858608,0.26744444444444443,0.48633333333333334,0.146,0.2728888888888889
3,gls_flattened,0.1,1.0,1.8025579806929304,0.4942222222222222,0.7883333333333334,0.2786666666666667,0.48588888888888887
3,gls_flattened,0.1,2.0,0.9012789903464652,0.7964444444444445,0.9752222222222223,0.4941111111111111,0.773
3,gls_flattened,0.2,0.5,2.5894794488693473,0.33911111111111114,0.6017777777777779,0.22366666666666668,0.4177777777777778
3,gls_flattened,0.2,1.0,1.2947397244346737,0.6121111111111112,0.9023333333333333,0.4241111111111111,0.7151111111111111
3,gls_flattened,0.2,2.0,0.6473698622173368,0.9067777777777778,0.9986666666666667,0.7231111111111111,0.9538888888888889
3,gls_flattened,0.4,0.5,2.2665619028486805,0.3767777777777778,0.6576666666666667,0.2945555555555555,0.5467777777777778
3,gls_flattened,0.4,1.0,1.1332809514243403,0.6678888888888889,0.9357777777777777,0.5535555555555556,0.8663333333333333
3,gls_flattened,0.4,2.0,0.5666404757121701,0.9421111111111111,0.9996666666666667,0.8733333333333334,0.995
3,gls_flattened,0.8,0.5,2.1488403979937813,0.37833333333333335,0.6735555555555556,0.2833333333333333,0.5077777777777778
3,gls_flattened,0.8,1.0,1.0744201989968907,0.6819999999999999,0.9390000000000001,0.5175555555555555,0.8207777777777778
3,gls_flattened,0.8,2.0,0.5372100994984453,0.9433333333333334,0.9997777777777778,0.8284444444444444,0.9895555555555555
3,ols,0.05,0.5,5.6944718694368754,0.19444444444444445,0.3726666666666667,0.11877777777777777,0.2343333333333333
3,ols,0.05,1.0,2.8472359347184377,0.37822222222222224,0.6548888888888889,0.23766666666666666,0.429
3,ols,0.05,2.0,1.4236179673592189,0.6642222222222222,0.9228888888888888,0.43733333333333335,0.7251111111111112
3,ols,0.1,0.5,3.548800678005096,0.2652222222222222,0.4856666666666667,0.14822222222222223,0.27644444444444444
3,ols,0.1,1.0,1.774400339002548,0.49477777777777776,0.7945555555555556,0.28099999999999997,0.4898888888888889
3,ols,0.1,2.0,0.887200169501274,0.8029999999999999,0.9775555555555555,0.4982222222222222,0.7812222222222222
3,ols,0.2,0.5,2.6040896634407384,0.3401111111111111,0.6027777777777777,0.22044444444444444,0.42077777777777775
3,ols,0.2,1.0,1.3020448317203692,0.6112222222222222,0.9011111111111111,0.42711111111111116,0.7168888888888888
3,ols,0.2,2.0,0.6510224158601846,0.906,0.9982222222222222,0.7244444444444444,0.9555555555555556
3,ols,0.4,0.5,2.307274719735034,0.3773333333333333,0.6556666666666667,0.29333333333333333,0.5437777777777778
3,ols,0.4,1.0,1.153637359867517,0.6645555555555556,0.9303333333333333,0.5534444444444445,0.8611111111111112
3,ols,0.4,2.0,0.5768186799337585,0.9366666666666666,0.9994444444444445,0.8693333333333334,0.995
3,ols,0.8,0.5,2.1899180932653617,0.3826666666666667,0.6747777777777778,0.28644444444444445,0.5124444444444444
3,ols,0.8,1.0,1.0949590466326808,0.6832222222222222,0.9336666666666668,0.5223333333333333,0.821888888888889
